key,id,source,status,name,organization,operating_unit,location,address,address_details,description,phone_numbers,email_address,urls,manual_url,situations,services
recQvZc05LOlwg0NT,meser-b-212151,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""rec3C41grTI7VknM4""]",דרך קדם 3 מעלה אדומים,,,"[""073-239-3333""]",,,,,"[""rec17rixNMYkAL2vw""]"
recITXujx5mEv4Kj8,meser-b-212152,entities,ACTIVE,,"[""recu8a97VrgUBUMDQ""]",,"[""rechsDtQJjvtBz0W4""]",בילו 41 רחובות,,,[],,,,,"[""rec1klLnOzu9kRA4O""]"
recMvPEk3xcLbSPhq,meser-b-212153,entities,ACTIVE,רבקה,"[""recIM7aXZMKdUFBcz""]",,"[""rec5fgxoVtLumAwnp""]",א.מ יזרעאל 19 נוף הגליל,,,"[""04-630-1770""]",,,,,
recjMeDNIrDthrzJS,meser-b-212154,entities,ACTIVE,פנינת המעונות,"[""rec0ldxC4wcTh2o1y""]",,"[""recBXHZG4kz60YnRG""]",יהודה הלוי 9 בני ברק,,,"[""03-578-9849""]",,,,,
recLlY6lN09wuRQHL,meser-b-212156,entities,ACTIVE,,"[""reclwYkiwpHJMokf2""]",,"[""recmTVrMej0s30tkv""]",א.מ ורדינון 14 ירושלים,,,"[""02-646-1111""]",,,,,"[""rec3YBXjm0W6ZUqiz""]"
recO9HovPEArxULXP,meser-b-212157,entities,ACTIVE,,"[""recVoXSMG1RnQTet6""]",,"[""recVO6JDXeJ2rYy2Y""]",נג'ארה 4 ירושלים,,,"[""02-653-6828""]",,,,,"[""recsOoHrgU191OqDc""]"
rec99XtrNIrm4HS5H,meser-b-212158,entities,ACTIVE,,"[""recMjeC37cwPzYRdJ""]",,"[""rec4PbJCf3h53fo1Q""]",שד הרצל 137 ירושלים,,,"[""02-502-0720""]",,,,,"[""recjDdbufwCw1ZRzJ""]"
rec4k22ATHjBK5wVk,meser-b-212160,entities,ACTIVE,,"[""rec9042J8My66fPTV""]",,"[""rec9YpjcUjhVRo6LV""]",תל חי 4 כפר סבא,,,"[""09-767-6452""]",,,,,"[""recuTukIed9uJ8jWW""]"
recKaWfUqh3Kb8yvS,meser-b-212161,entities,ACTIVE,,"[""recJv8J8VzEWoXyuL""]",,"[""recMbXJXaBNOOYqzk""]",המגיד ממעזריטש 73 ביתר עילית,,,"[""02-580-7005""]",,,,,
rec1nlI5QPzTRwAte,meser-b-212162,entities,ACTIVE,,"[""rec0FKXBerTa4oUOP""]",,"[""receAF0pV3JllJnr5""]",סח'נין,,,"[""054-807-0651""]",,,,,"[""recVwO1GCqx2FhLfI""]"
recabGeMvjpialz21,meser-b-212163,entities,ACTIVE,,"[""rec0FKXBerTa4oUOP""]",,"[""receAF0pV3JllJnr5""]",סח'נין,,,"[""054-807-0651""]",,,,,"[""recjoeLirYsb04XLF""]"
recR6jdp8n3jKPjkE,meser-b-212177,entities,ACTIVE,,"[""recGBHEiM3T9Qd95r""]",,"[""recTF323S1nyTlQBw""]",א.מ ז'בוטינסקי 75 טירת כרמל,,,"[""04-857-1162""]",,,,,"[""recDiSGQuibMw4bj7""]"
recnYAiNrGDk3Wfid,meser-b-212183,entities,ACTIVE,,"[""recfbqj5KviwNBUcL""]",,"[""recSwkyHTfwP0eZQQ""]",מעפילי אגוז 5 נתניה,,,[],,,,,
recUK5mOMDlG8ndGl,meser-b-212187,entities,ACTIVE,,"[""recA1UcwGDyWLJrcD""]",,"[""reckLAJeLm8YZED21""]",קורא הדורות 26 ירושלים,,,"[""02-671-4932""]",,,,,"[""recFhpuO7RKZvDoPt""]"
recko4xRw0hAQMd5q,meser-b-212190,entities,ACTIVE,,"[""recGBHEiM3T9Qd95r""]",,"[""recTF323S1nyTlQBw""]",א.מ ז'בוטינסקי 75 טירת כרמל,,,"[""04-857-1162""]",,,,,"[""recAlNTxl1miloaXR""]"
recCPEWb9xegJpvDo,meser-b-212198,entities,ACTIVE,בית חנינה 1,"[""recb7tX6M1zW5REnQ""]",,"[""recHq7R7rVpZHMaYq""]",בית חנינא החדשה 99 ירושלים,,,[],,,,,"[""recRfU07hj9cmzltZ""]"
recnqab2Zz8ZapL9y,meser-b-212213,entities,ACTIVE,,"[""recuwULHdCzWxpcCo""]",,"[""recs8qe8sdXKIkT4i""]",הר אדיר 101 צפת,,,"[""04-902-7700""]",,,,,"[""recz8Q8SLGoC4C0JW""]"
recvsgkypfpWDuEo6,meser-b-212221,entities,ACTIVE,פרחי אביב,"[""recN4hxKuEdhPeSGz""]",,"[""recQ3we8LYv8KHkgN""]",הנרקיס 36 בית שמש,,,"[""072-250-7409""]",,,,,
recx9mVKI7Yk1S2oA,meser-b-212236,entities,ACTIVE,,"[""rech803c2Ahp94ZhR""]",,"[""recKzsXNDSKL10lhS""]",ג'דיידה-מכר,,,"[""054-800-0291""]",,,,,"[""recSjtKuirA70uBIq""]"
recd34QdpBEnvfOwi,meser-b-212240,entities,ACTIVE,פעמונית,"[""recCcwbUSLy4xsUz6""]",,"[""receY3TL8ikUwUuiJ""]",בן עזאי 16 בית שמש,,,"[""072-215-2294""]",,,,,"[""recl9h7AX0vKSDTVN""]"
recVq1SK2ZTjzkWwi,meser-b-212241,entities,ACTIVE,,"[""recmyAJPaQewgP0eg""]",,"[""rec26lggfeFBij0HT""]",סולם,,,[],,,,,"[""reccupAqXkAEtPbtZ""]"
recG20qjhzAcedkiC,meser-b-212243,entities,ACTIVE,,"[""rec7vKe8HDKwy1KHI""]",,"[""recpmXa3qzXyYXIaM""]",א.מ זמנהוף 4 כפר סבא,,,"[""09-953-6200""]",,,,,"[""recxWLEyg0ZZxSQOG""]"
recOjkiFiX3Y7MO37,meser-b-212244,entities,ACTIVE,,"[""rec5dOtcjzNXJKZxn""]",,"[""recf1NvB9VxV8JRnF""]",א.מ דיבולט 40 אשקלון,,,"[""052-764-4390""]",,,,,
recAME7BkG0cBXjnX,meser-b-212245,entities,ACTIVE,,"[""recVxwqp1rpM58rJr""]",,"[""recI521LvOcdwNH7J""]",רבי יהודה הנשיא 61/3 אלעד,,,"[""054-854-0304""]",,,,,"[""recXh3Mb3Y7vg6UfS""]"
reczDPd97vAv2NTPY,meser-b-212258,entities,ACTIVE,,"[""recEM35LXPuDER4HF""]",,"[""recIl9J1uOVDRzF60""]",השקד 5 שדרות,,,"[""08-662-1333""]",,,,,"[""recbQFJPhA8zo0p1x""]"
rec8YPlLzLzLpQTP3,meser-b-212268,entities,ACTIVE,,"[""rec6IHVznLZtvdQt9""]",,"[""recMFVwqhHYYrCWqM""]",קצות החושן 24 מודיעין עילית,,,"[""08-976-8948""]",,,,,
recXKe3jAQukEUkGI,meser-b-212269,entities,ACTIVE,,"[""recWHp8UnPACVknVf""]",,"[""recUeHiJ44lqgS2KJ""]",בעל שם טוב 18 קרית גת,,,"[""08-663-8887""]",,,,,
recyfKjkNauQMCX7J,meser-b-212274,entities,ACTIVE,ציפור שיר,"[""rec76dOw7VaHr4T9f""]",,"[""recc7KbP5ezOUT6ww""]",הרב מוצפי יעקב 21 ביתר עילית,,,"[""02-566-3776""]",,,,,
recHJ9P0h7IvASWRL,meser-b-212287,entities,ACTIVE,,"[""recOHetVJUHEkknQv""]",,"[""rec7UYXWBqX3NtBP1""]",בית הדפוס 11 ירושלים,,,"[""02-654-0062""]",,,,,"[""recwCkLN6OSjKl4Je""]"
rec0c0LDJ6uyRNj5m,meser-b-212289,entities,ACTIVE,,"[""reckjEM0Xe0Go9sxa""]",,"[""recCTGnoYDnVarhnd""]",דרכי איש 30 ביתר עילית,,,"[""02-581-2221""]",,,,,
rec7HdXwagkmGD2gt,meser-b-212290,entities,ACTIVE,,"[""recfbqj5KviwNBUcL""]",,"[""recAIhCjhhpTfzKpT""]",א.מ שונית 10 חיפה,,,"[""04-851-6236""]",,,,,
rec9JZ0Hx1N44XxM6,meser-b-212297,entities,ACTIVE,,"[""rec9SENvNlZpTzKjX""]",,"[""recyr0tZvPd4z3Xmt""]",ארבל 100 נוף הגליל,,,"[""04-656-0861""]",,,,,"[""recqZTYnnYJqCfenN""]"
rec7Q7enDQ1p1kBBT,meser-b-212298,entities,ACTIVE,,"[""recGox9TA2Pevi9lJ""]",,"[""rec1v6WpKfRTIObFc""]",הלל 33 אלעד,,,"[""03-674-8297""]",,,,,
recpmazRY7wE2Tijm,meser-b-212299,entities,ACTIVE,,"[""recGox9TA2Pevi9lJ""]",,"[""rec5liBjEexNDktmm""]","רשב""י 25 אלעד",,,"[""03-649-3517""]",,,,,
recP8OwIz4YTkhsrn,meser-b-212304,entities,ACTIVE,,"[""rec72Zj1TDqsdnghq""]",,"[""recNcVfYz0TMA9rBY""]",הרב סורוצקין 11 בני ברק,,,"[""03-578-3410""]",,,,,"[""rec7t5dlyU03nv52j""]"
recgVF2bXlGhhD40o,meser-b-212337,entities,ACTIVE,,"[""recPYFCDywguZ2OyB""]",,"[""recRxBhEDz67627zR""]",חריש,,,[],,,,,
recchdzUVaefXkJfy,meser-b-212338,entities,ACTIVE,,"[""recPYFCDywguZ2OyB""]",,"[""recRxBhEDz67627zR""]",חריש,,,[],,,,,
recFvUznvgVSCF5wy,meser-b-212340,entities,ACTIVE,"אלי""ע רחובות","[""reciywG0xzgN48lLf""]",,"[""recOo7CHhOPNQ215M""]",פריד משה 2 רחובות,,,"[""08-940-8201""]",,,,,"[""rechBhWujTuoCWKTk""]"
recKZqSBJVEBVzK9c,meser-b-212341,entities,ACTIVE,,"[""recoOR2oyDEgLJiuk""]",,"[""recKbbkBctRwMWP6O""]",הגרא 29 תל אביב - יפו,,,"[""03-688-8858""]",,,,,"[""recIcEFEHNmqaQzXC""]"
recuF5xSgwEiOtn3M,meser-b-212353,entities,ACTIVE,,"[""recdu2YXFoJevipBZ""]",,"[""rec5A1UUduMJHC0Ur""]",הר סיני 1 הרצליה,,,"[""08-914-6722""]",,,,,"[""rechMb4AOl48ZOmLf""]"
recS49fJyhdmniUTh,meser-b-212412,entities,ACTIVE,גבעת שמואל,"[""recGZqghJG5qz1GKv""]",,"[""recXO3EF8Wsi3EpSC""]",א.מ הזיתים 80 גבעת שמואל,,,"[""03-532-1174""]",,,,,
recan3YFJ4iTjsrKs,meser-b-212415,entities,ACTIVE,,"[""recGZqghJG5qz1GKv""]",,"[""recxpX8h9xt597fe8""]",פרומר דב 21 חיפה,,,"[""04-688-6208""]",,,,,
recoNXjSnqAq1DEkh,meser-b-212428,entities,ACTIVE,,"[""recGox9TA2Pevi9lJ""]",,"[""rec7RlUkicRHehLpq""]",רב אשי 8 בני ברק,,,[],,,,,
recG5EPGbYC66v1tX,meser-b-212492,entities,ACTIVE,ברקת,"[""recO9AYC5WuCiQehY""]",,"[""recm6G3Vnou6PNRCW""]",התאנה 28 ברקת,,,"[""03-971-2712""]",,,,,
rec9WKheMKE4sKRIn,meser-b-212493,entities,ACTIVE,,"[""reckj928q9yDMRKMs""]",,"[""recvi93IN3TJQCc6A""]",כפר יאסיף,,,"[""050-746-7900""]",,,,,"[""recN1b65DywLGk8uI""]"
rec2O7gA32yqhGfnL,meser-b-212497,entities,ACTIVE,,"[""recjgOArCOykqIgmu""]",,"[""recWlDdSd0XQIxeCT""]",תל שבע,,,"[""08-629-3956""]",,,,,"[""recYpZbiWJRCReDs0""]"
recpQmGnEVhEy2VHe,meser-b-212498,entities,ACTIVE,,"[""recjgOArCOykqIgmu""]",,"[""recWlDdSd0XQIxeCT""]",תל שבע,,,"[""08-629-3956""]",,,,,"[""recoZAfY3aKAyijjq""]"
recHkALeHd5uXFRBL,meser-b-212500,entities,ACTIVE,,"[""recF3XgMOo7DXjBqg""]",,"[""recvxPGcbaCdPDGPW""]",שמאי 8 הרצליה,,,"[""09-951-9828""]",,,,,"[""recxJ1V3GP7o9TS3L""]"
recASHXJCDucdmZrN,meser-b-212502,entities,ACTIVE,,"[""recF3XgMOo7DXjBqg""]",,"[""recvxPGcbaCdPDGPW""]",שמאי 8 הרצליה,,,"[""09-951-9828""]",,,,,"[""rec8tKIIAIz6pZ3y1""]"
recUhyvrA9TUdzBLC,meser-b-212503,entities,ACTIVE,,"[""recF3XgMOo7DXjBqg""]",,"[""recvxPGcbaCdPDGPW""]",שמאי 8 הרצליה,,,"[""09-951-9828""]",,,,,"[""recKzYL6lIaGmZLWn""]"
recdqbUuzKjXfNOT9,meser-b-212504,entities,ACTIVE,,"[""recF3XgMOo7DXjBqg""]",,"[""recvxPGcbaCdPDGPW""]",שמאי 8 הרצליה,,,"[""09-951-9828""]",,,,,"[""rec9p4YKOHKoOHXtH""]"
recW9OgrH0MdyMTki,meser-b-212505,entities,ACTIVE,יום טוב,"[""recomzpgKFtN7Lnii""]",,"[""recoA73qDMTppeIKU""]",קהילות יעקב 9 בני ברק,,,"[""052-761-1331""]",,,,,"[""reciUi9QNajqdUcLH""]"
recudCPSqC3YCmo6v,meser-b-212514,entities,ACTIVE,,"[""rec1kDWyEV06Aem9h""]",,"[""reckPIDzD8biHt5KF""]",שד הרצל 59 רמלה,,,"[""03-576-2100""]",,,,,"[""recLbOy3NaYYEqGM6""]"
reczOB8qyWu3vJknB,meser-b-212515,entities,ACTIVE,,"[""rec1kDWyEV06Aem9h""]",,"[""reckPIDzD8biHt5KF""]",שד הרצל 59 רמלה,,,"[""03-576-2100""]",,,,,"[""recGZudQjo44zlxjS""]"
recFBYDoT9tnm0usH,meser-b-212516,entities,ACTIVE,,"[""rec1kDWyEV06Aem9h""]",,"[""reckPIDzD8biHt5KF""]",שד הרצל 59 רמלה,,,"[""03-576-2100""]",,,,,"[""rectbpoGLqQApbnVB""]"
recUiHPy5Vp3UHbbI,meser-b-212517,entities,ACTIVE,,"[""rec1kDWyEV06Aem9h""]",,"[""reckPIDzD8biHt5KF""]",שד הרצל 59 רמלה,,,"[""03-576-2100""]",,,,,"[""recIH0gIHj3c7y5Jc""]"
recXZgOleSHavVtQU,meser-b-212520,entities,ACTIVE,,"[""recDkAPT2BNdx3b80""]",,"[""recQpeiQoPFORs83G""]",הרב בר מוחא מרדכי 1 נשר,,,"[""04-821-3784""]",,,,,"[""recnwU4jwTJMP6wc4""]"
recktT1HcNJyu3W6K,meser-b-212521,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""recOYCDGJCqqA3DLx""]",הרצל 5 אשקלון,,,"[""08-672-5725""]",,,,,"[""recCvpGIAU96HaJnJ""]"
recD2jphSWk8RlLcS,meser-b-212538,entities,ACTIVE,,"[""recp90l9VbIURxYP9""]",,"[""recl3YL874nXkwx7n""]",רהט,,,[],,,,,"[""recmSQdzlhsOfy9Is""]"
recNzV0aKONkjTjlX,meser-b-212545,entities,ACTIVE,,"[""recA87REc8Z9j3hhJ""]",,"[""recDxV62yyTydgbj1""]",הדרים 15 גן יבנה,,,"[""08-864-7951""]",,,,,"[""rec9DeQ4TkrTxT98b""]"
recl6u64ZczH3gBWZ,meser-b-212546,entities,ACTIVE,אפיקים,"[""recLy0mLOOdIgCwbJ""]",,"[""recn7GJGvir6M4FcR""]",בית גוברין 7 רמת השרון,,,[],,,,,"[""recafhgjqUXQP3jy2""]"
recm07oYb2dUDPhTJ,meser-b-212549,entities,ACTIVE,,"[""recTz3mI3xD3nZEk9""]",,"[""recKzsXNDSKL10lhS""]",ג'דיידה-מכר,,,[],,,,,"[""recPlSDnqncHbpGmP""]"
recHjQQZXWxB4XWnf,meser-b-212552,entities,ACTIVE,,"[""recMZm7Gk09AKdBUS""]",,"[""recUDY3LcYTZFuHrS""]",הרב פרדו משה 1 בני ברק,,,"[""054-766-3105""]",,,,,
receYDHHM8vcEJqaM,meser-b-212558,entities,ACTIVE,,"[""rec9nNPwUMI0Wmh1T""]",,"[""recql6lIXHudV6FJL""]",שד ירושלים 34 קרית מלאכי,,,[],,,,,"[""recrSHXplVjhCISh6""]"
recqpmLuTpiaViXuq,meser-b-212559,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""recnZefV1oGKtsijt""]",שד בן גוריון 3 מצפה רמון,,,"[""08-995-2591""]",,,,,"[""recNpijsUHLyhe4am""]"
reccYzcDsE5s9Fr97,meser-b-212562,entities,ACTIVE,,"[""recGZqghJG5qz1GKv""]",,"[""reciI00yt8Ydh8Fcc""]",א.מ תחיה 19 פרדס חנה-כרכור,,,[],,,,,
recVAW6NcILLVKQ5O,meser-b-212597,entities,ACTIVE,מעון קטנטנים,"[""recsKuZzPz2XIMSXe""]",,"[""recFSzxik6lptzbzX""]",הלל 5 אלעד,,,"[""03-909-0340""]",,,,,
recjTu5WkbKzI0iL2,meser-b-212598,entities,ACTIVE,קטנטנים,"[""recsKuZzPz2XIMSXe""]",,"[""recEhRSlQ18oMsrtb""]",רבי יונתן בן עוזי 8 אלעד,,,"[""03-649-3517""]",,,,,
recN1DKUkAGVbuH91,meser-b-212609,entities,ACTIVE,,"[""recSsuI7eUem0kAKR""]",,"[""recLeZsnVNEw4u5ht""]",התומר 38 בית שאן,,,"[""04-912-5309""]",,,,,"[""reclMoarwNAiM6Bhs""]"
rechIPRN62vVrVgVK,meser-b-212634,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""recQUfmtLz31c695K""]",שד בן גוריון 1 מצפה רמון,,,"[""08-658-6813""]",,,,,"[""recYEBpKIXMcqLRLt""]"
recveT67XwAJshtPW,meser-b-212635,entities,ACTIVE,,"[""recELpQ7oyuPkCBWL""]",,"[""recomzDZjewbrtN1T""]",א.מ בן שמן 7 לוד,,,[],,,,,
recQ5d9M9jBV1QlZr,meser-b-212637,entities,ACTIVE,,"[""reczgwaIijll1KnOg""]",,"[""rec3pcw3AJQgyUOHb""]",שטרן אברהם 18 הוד השרון,,,"[""09-766-4407""]",,,,,
recaqLC9htvig9iCU,meser-b-212644,entities,ACTIVE,בית גיל,"[""rec21mxaNpf7YmzNr""]",,"[""rec5vhtxZYUg5XKwA""]",רמים 100 כרמיאל,,,[],,,,,"[""rec2IIv27ciLhZhko""]"
recIGhsQNjVJQKKxP,meser-b-212645,entities,ACTIVE,,"[""recx3uCVnY1sE3J06""]",,"[""recimE2otuQN9naX0""]",אור החיים 27/1 מודיעין עילית,,,"[""08-974-0799""]",,,,,"[""recMsQPkyRZNoT1pZ""]"
recsACjSHGspxktph,meser-b-212647,entities,ACTIVE,,"[""recAT2st3mWcvIHxH""]",,"[""recns0vdXMVyLbN2T""]",הצנחנים 1 לוד,,,"[""08-923-7229""]",,,,,
recwGX9XZaG42IMyv,meser-b-212648,entities,ACTIVE,,"[""recEZbdpNKhhghcRM""]",,"[""recQBUj5wiefzvvb7""]",טארק בן זיאד 26 כפר קרע,,,"[""050-531-0122""]",,,,,"[""recIO8ytGjYenufRC""]"
recOVOUeUiMzXNMwq,meser-b-212651,entities,ACTIVE,,"[""rec0bBIUCOzhngwTQ""]",,"[""reckZwD4OjvO26Lsp""]",הר ציון 31 גן יבנה,,,[],,,,,"[""recmPggB005wrfMzS""]"
recHtke8YZ8xZbbwY,meser-b-212655,entities,ACTIVE,,"[""recEZbdpNKhhghcRM""]",,"[""recfcGVIk7cbwEvpb""]",ג'ת,,,"[""04-822-8871""]",,,,,
rec3TrojPUHxKwANI,meser-b-212657,entities,ACTIVE,,"[""recwasVtUFiZh9GcS""]",,"[""recdrXhgfLnZsHUyJ""]",הגבורים 10 נתיבות,,,"[""08-993-0142""]",,,,,"[""recwJ0vo95O3rcpAk""]"
recOyzkHDxj3df57D,meser-b-212667,entities,ACTIVE,,"[""recppE8JoMsNejL6o""]",,"[""rec516IS79140Z2dw""]",כפר מונש,,,"[""09-894-3040""]",,,,,"[""recaRdwWwNOorAfuq""]"
recgiYG6GsIAw4wpy,meser-b-212668,entities,ACTIVE,,"[""recIvyF9mTd4nstO9""]",,"[""recwBrUSOoGLhIXby""]",א.מ הרואה 8 ירושלים,,,"[""02-537-7887""]",,,,,
recwbX3qngg0uCBpo,meser-b-212669,entities,ACTIVE,,"[""recp90l9VbIURxYP9""]",,"[""recl3YL874nXkwx7n""]",רהט,,,"[""08-991-2321""]",,,,,
recBEANcEBjnfAD4v,meser-b-212671,entities,ACTIVE,,"[""recF3XgMOo7DXjBqg""]",,"[""recvxPGcbaCdPDGPW""]",שמאי 8 הרצליה,,,"[""09-951-9828""]",,,,,"[""recNeafBkJNIQgzMS""]"
rec7BihYFh4ogG5xo,meser-b-212690,entities,ACTIVE,,"[""recb0c85jYTfHOibD""]",,"[""rec9NvmpV7gY7OE1a""]",השומרים 1 בת ים,,,"[""03-506-0460""]",,,,,"[""recQ21VGWJVMtCZBe""]"
reclYyEBZN4QylLe0,meser-b-212691,entities,ACTIVE,,"[""rec1kDWyEV06Aem9h""]",,"[""rec2ZtkLeKgXB89eF""]",שד התמרים 1 אילת,,,"[""077-237-3602""]",,,,,"[""recEp7KJ1jh58yJzB""]"
receBenI5YW80Y4hf,meser-b-212699,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""recyhn0KuiaEpXDXB""]",נחל ציחור 1 מצפה רמון,,,"[""08-995-2591""]",,,,,"[""rec4qnGoT0R99ywYa""]"
recG2zVde12qaf7W9,meser-b-212700,entities,ACTIVE,בית ידידות,"[""recqAY2R4TaFA1Kuc""]",,"[""recaeanfiOaT0ACoZ""]",הרב עובדיה יוסף 75 שדרות,,,"[""08-929-8260""]",,,,,"[""recb3eduzSlm0CpwI""]"
recY7feeBbREX9dnI,meser-b-212716,entities,ACTIVE,השמש,"[""recKSj0hLLWLhJGR9""]",,"[""recrqFlpNnQaxU3mL""]",א.מ מעלה הברוש 1 מעלות-תרשיחא,,,"[""050-551-7636""]",,,,,
recNwP4lT7UysYHeo,meser-b-212718,entities,ACTIVE,,"[""recp90l9VbIURxYP9""]",,"[""recl3YL874nXkwx7n""]",רהט,,,"[""08-991-2321""]",,,,,"[""recpOv48YZxxc8bwJ""]"
rec6x4EvAKTwmj06y,meser-b-212720,entities,ACTIVE,,"[""recKILwhVakA6xWXi""]",,"[""rechtaoaaBknhS5Tu""]",כעביה-טבאש-חג'אג' 1 כעביה-טבאש-חג'אג'רה,,,"[""04-666-5646""]",,,,,"[""reccMQammO0BlJ7ut""]"
rec5kFMq2GHgM0HQQ,meser-b-212728,entities,ACTIVE,,"[""recqAY2R4TaFA1Kuc""]",,"[""recyqklFA9tlLV5N7""]",נחל ציחור 2 מצפה רמון,,,"[""08-658-6813""]",,,,,"[""recamWXPaPon9Yitg""]"
recLcYt2jB6b24SLa,meser-b-212733,entities,ACTIVE,,"[""recELpQ7oyuPkCBWL""]",,"[""recJj7tK8ARay9uPs""]",התבור 30 גן יבנה,,,"[""08-857-3729""]",,,,,
recSIUS2KiqQN2C3p,meser-b-212737,entities,ACTIVE,אור,"[""rec82WT0MU8IU6Pec""]",,"[""recSkQMpxCyIS8bHQ""]","שדרת עומרים מ""ר 33 מודיעין-מכבים-רעות",,,"[""08-958-1879""]",,,,,"[""rec9BckgBkYKCw81h""]"
recvjPDerQVfUp9tX,meser-b-212738,entities,ACTIVE,,"[""recIn4VQk16XWlKjK""]",,"[""recowmPzKJXZKIMl8""]",א.מ לשם 6 באר יעקב,,,"[""050-450-0474""]",,,,,"[""recm0J009JTK4xEn1""]"
reclejO5CRzEhWNxy,meser-b-212746,entities,ACTIVE,,"[""recb0c85jYTfHOibD""]",,"[""rec9NvmpV7gY7OE1a""]",השומרים 1 בת ים,,,[],,,,,"[""recToqhIIESYItMfM""]"
recUHsDdLkBAI5jFI,meser-b-212771,entities,ACTIVE,,"[""recoWkaiUin8TFe0k""]",,"[""recAmx4LG7Y1krix2""]","סמ ויצ""ו 8 בית שמש",,,"[""02-633-5873""]",,,,,"[""recSy8K6lwMhxvDfl""]"
rec1RD4GpUUADgUcC,meser-b-212772,entities,ACTIVE,,"[""rec21mxaNpf7YmzNr""]",,"[""reco6NUjll3MqDsOL""]",הנפח 6 כרמיאל,,,"[""058-630-9990""]",,,,,"[""reccvk7HgSFcfJpsJ""]"
recfSdriwiJMfoeLX,meser-b-212774,entities,ACTIVE,,"[""recOWXELkpWOANxYh""]",,"[""recaqUK3C9XI62FzD""]",שד אינשטיין 16 בני ברק,,,"[""072-220-3016""]",,,,,
recxjPGHEksLtVrgc,meser-b-212776,entities,ACTIVE,,"[""recELpQ7oyuPkCBWL""]",,"[""recvAGQzEJT4MlMVG""]",הכותל 5 נתיבות,,,"[""08-632-8706""]",,,,,
reczSRgijc3kCe3Of,meser-b-212812,entities,ACTIVE,,"[""reccb6byKCDqTmuBc""]",,"[""rectROTmkwzb4zoMa""]",שדרות אבני החושן 74 קרית גת,,,[],,,,,"[""reccCLm7fXkQPlysJ""]"
recDL6Um1kIu1RSoq,meser-b-212813,entities,ACTIVE,,"[""recZ0j5hs1SHVXgkm""]",,"[""recaJYG9Ihgvpy3Hd""]",א.מ התבור 25 צפת,,,"[""073-249-4462""]",,,,,"[""recxfehJVIg2eMHnc""]"
recGPyUJTGYMbUhwj,meser-b-212824,entities,ACTIVE,,"[""recKPDpUL0cK0216L""]",,"[""recifL9NIeOKd9uR9""]",בית וגן 1 ירושלים,,,"[""02-651-9555""]",,,,,"[""recHXzn9fhBeJx5Rs""]"
recvIMwK9T1uk7qdO,meser-b-212841,entities,ACTIVE,,"[""rec72Zj1TDqsdnghq""]",,"[""recNcVfYz0TMA9rBY""]",הרב סורוצקין 11 בני ברק,,,"[""03-648-6020""]",,,,,"[""recibDw8meDgv2T55""]"
recdaM8xzxCwdL5Uy,meser-b-212842,entities,ACTIVE,,"[""recrGA0bWKhPE1ISC""]",,"[""rec7RZM4tGAcYNfmw""]",עלי הכהן 34 ירושלים,,,[],,,,,"[""recg6lycegV1f4zq1""]"
recob0VVpnyurBm5L,meser-b-212854,entities,ACTIVE,,"[""rec0JSkZsOtefDXMu""]",,"[""reccbSyBYGuTqZN3f""]",רבי יהודה הנשיא 10/17 אשדוד,,,"[""08-852-3805""]",,,,,"[""recPRpjzTRdLTuUKN""]"
rec9BvLSKu7J7onMo,meser-b-212856,entities,ACTIVE,,"[""rec21mxaNpf7YmzNr""]",,"[""recTACqACoymtOOlP""]",רוזן פנחס 69 תל אביב - יפו,,,"[""03-766-2222""]",,,,,"[""reczcVYEJJtkouF2I""]"
recIKSCfFApNvZtKR,meser-b-212880,entities,ACTIVE,,"[""recwasVtUFiZh9GcS""]",,"[""recdrXhgfLnZsHUyJ""]",הגבורים 10 נתיבות,,,[],,,,,"[""recReeLiAUcN9gHgV""]"
recZsgnH36V2UASGg,meser-b-212888,entities,ACTIVE,יכולות בית שמש,"[""recJHemF5E7zUg6VD""]",,"[""rec1doFz6169wjuJz""]",שד הדקל 16 בית שמש,,,"[""02-640-5000""]",,"[{""href"": ""https://www.seeachsod.org/adult/jobs/"", ""title"": ""קישור""}]",,,"[""recdhMCjNJawMzwDE""]"
rec1cSI8F0Xs7xR45,meser-b-212889,entities,ACTIVE,שהם,"[""recJHemF5E7zUg6VD""]",,"[""rec1doFz6169wjuJz""]",שד הדקל 16 בית שמש,,,"[""02-640-5000""]",,,,,"[""recamyGEcEgCn8SFd""]"
recdXZ18q4MlsX7ye,meser-b-212890,entities,ACTIVE,,"[""recujJ4zOYPK8Tmbw""]",,"[""recvnJnZ1MX42FKKh""]",נווה מיכאל,,,[],,,,,"[""recp6JZqsFyUk3spE""]"
recqggS5II83sLTrN,meser-b-212891,entities,ACTIVE,,"[""recujJ4zOYPK8Tmbw""]",,"[""recvnJnZ1MX42FKKh""]",נווה מיכאל,,,[],,,,,"[""recUkXkwC8waxJS5K""]"
recaONPS1LCYv1gXw,meser-b-212892,entities,ACTIVE,,"[""rec21mxaNpf7YmzNr""]",,"[""recI2J1fCqHhoJUr7""]",הרצל 1 דימונה,,,"[""054-322-0935""]",,,,,"[""recc8HsZrKrgE4bOD""]"
